customer,product,2004_qty_month1,2004_qty_month2,2004_qty_month3,2004_qty_month4,2004_qty_month5,2004_qty_month6,2004_qty_month7,2004_qty_month8,2004_qty_month9,2004_qty_month10,2004_qty_month11,2004_qty_month12,2004_qty_quarter1,2004_qty_quarter2,2004_qty_quarter3,2004_qty_quarter4,2004_Total_qty
161181321,PRD3,0,60,0,0,0,0,0,60,120,0,0,0,60,0,180,0,240
161181321,PRD1,0,0,0,0,0,0,0,0,0,14,20,0,0,0,0,34,34
161182201,PRD3,0,0,0,10,10,0,10,40,2,0,30,0,0,20,52,30,102
161182201,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161182331,PRD2,1768,1255,770,835,1144,824,785,880,418,0,0,0,3793,2803,2083,0,8679
161182331,PRD3,150,110,75,105,300,333,270,240,308,86,120,60,335,738,818,266,2157
161182331,PRD1,1080,980,1390,1131,656,754,970,664,525,390,390,494,3450,2541,2159,1274,9424
161183081,PRD2,840,840,510,510,600,420,494,750,480,0,0,0,2190,1530,1724,0,5444
161183081,PRD3,330,284,328,150,600,240,240,180,404,210,390,127,942,990,824,727,3483
161183081,PRD1,1530,1680,1318,1470,1563,1590,1710,1440,2040,1638,1890,2746,4528,4623,5190,6274,20615
161183208,PRD2,60,0,0,0,60,50,0,0,0,0,0,0,60,110,0,0,170
161183208,PRD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161183208,PRD1,0,30,0,0,0,0,0,0,0,0,60,0,30,0,0,60,90
161183333,PRD2,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,30
161183333,PRD3,0,60,60,180,0,210,90,90,90,120,30,90,120,390,270,240,1020
161183333,PRD1,60,60,90,60,0,120,150,30,0,30,0,0,210,180,180,30,600
161184075,PRD2,243,271,363,363,243,257,365,240,273,0,0,0,877,863,878,0,2618
161184075,PRD3,30,0,30,30,90,30,0,60,0,0,15,0,60,150,60,15,285
161184075,PRD1,360,315,350,495,400,522,407,705,370,454,540,255,1025,1417,1482,1249,5173
161184365,PRD2,270,300,540,465,390,450,420,360,240,0,0,0,1110,1305,1020,0,3435
161184365,PRD3,0,30,60,0,30,0,60,0,0,0,30,0,90,30,60,30,210
161184365,PRD1,540,1020,600,840,660,460,605,990,1050,1080,930,600,2160,1960,2645,2610,9375
161185135,PRD2,40,0,0,34,40,0,0,0,90,0,0,0,40,74,90,0,204
161185135,PRD3,0,40,0,0,0,0,0,0,0,0,0,0,40,0,0,0,40
161185135,PRD1,27,0,0,0,40,0,0,0,0,0,0,0,27,40,0,0,67
161185290,PRD3,30,30,90,90,140,0,160,120,30,50,70,30,150,230,310,150,840
161185290,PRD1,61,0,0,0,0,0,0,120,0,60,0,30,61,0,120,90,271
161186094,PRD2,330,300,390,410,290,284,334,240,140,0,0,0,1020,984,714,0,2718
161186094,PRD3,30,270,150,180,150,150,140,160,210,210,150,240,450,480,510,600,2040
161186094,PRD1,225,270,330,240,270,321,394,497,450,274,360,480,825,831,1341,1114,4111
161187238,PRD2,0,0,0,0,20,0,0,0,0,0,0,0,0,20,0,0,20
161187238,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164257007,PRD2,150,240,280,277,180,300,390,300,90,0,0,0,670,757,780,0,2207
164257007,PRD3,60,30,60,139,250,150,70,405,510,195,120,90,150,539,985,405,2079
164257007,PRD1,510,570,490,240,300,480,210,330,135,60,600,360,1570,1020,675,1020,4285
164258055,PRD2,0,0,6,0,0,12,36,29,0,0,0,0,6,12,65,0,83
164258055,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164260037,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164262025,PRD2,660,964,1110,724,934,847,904,814,990,0,0,0,2734,2505,2708,0,7947
164262025,PRD3,615,360,320,480,296,450,519,516,363,420,478,330,1295,1226,1398,1228,5147
164262025,PRD1,300,240,330,400,420,240,360,330,464,450,658,760,870,1060,1154,1868,4952
164264014,PRD2,0,60,30,0,30,14,60,0,60,0,0,0,90,44,120,0,254
164264014,PRD3,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14
164264014,PRD1,0,60,30,0,0,0,0,0,0,0,0,0,90,0,0,0,90
164265062,PRD2,0,120,30,230,60,20,230,80,0,0,0,0,150,310,310,0,770
164265062,PRD3,60,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60
164265062,PRD1,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,60,60
164267041,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164269015,PRD2,0,0,0,0,0,0,60,0,0,0,0,0,0,0,60,0,60
164270060,PRD3,0,0,0,0,30,0,0,0,0,15,0,0,0,30,0,15,45
164270060,PRD1,0,30,30,60,30,60,60,110,30,30,60,0,60,150,200,90,500
164272025,PRD2,660,840,990,750,694,800,686,830,720,0,0,0,2490,2244,2236,0,6970
164272025,PRD3,30,240,360,60,150,180,180,210,360,420,320,290,630,390,750,1030,2800
164272025,PRD1,60,331,60,150,120,120,30,120,240,610,570,270,451,390,390,1450,2681
164273063,PRD3,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,10
164274090,PRD2,300,60,120,60,180,210,160,30,0,0,0,0,480,450,190,0,1120
164274090,PRD3,30,0,60,30,186,384,87,249,176,250,114,60,90,600,512,424,1626
164274090,PRD1,0,30,0,0,60,60,30,48,60,30,30,0,30,120,138,60,348
164276001,PRD3,0,0,0,30,0,0,30,0,0,30,0,0,0,30,30,30,90
164276001,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164276116,PRD2,218,138,104,30,260,120,120,165,120,0,0,0,460,410,405,0,1275
164276116,PRD3,90,90,90,70,30,30,70,81,160,90,180,150,270,130,311,420,1131
164276116,PRD1,120,0,120,0,120,75,240,270,270,330,210,150,240,195,780,690,1905
164277050,PRD1,0,0,120,120,0,60,0,90,0,180,0,180,120,180,90,360,750
164278065,PRD2,30,0,14,0,0,0,0,0,0,0,0,0,44,0,0,0,44
164278065,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164279067,PRD2,240,127,120,200,165,285,204,180,180,0,0,0,487,650,564,0,1701
164279067,PRD3,270,425,295,270,330,270,360,480,180,270,210,210,990,870,1020,690,3570
164279067,PRD1,210,300,210,90,270,300,180,300,420,480,180,0,720,660,900,660,2940
164280094,PRD2,60,90,30,0,0,0,60,30,60,0,0,0,180,0,150,0,330
164280094,PRD3,488,390,927,700,494,678,1005,880,890,790,510,300,1805,1872,2775,1600,8052
164280094,PRD1,628,480,540,300,60,300,0,90,150,240,0,30,1648,660,240,270,2818
164281082,PRD1,0,0,0,60,0,0,0,0,0,0,0,0,0,60,0,0,60
164282080,PRD2,480,381,531,270,360,330,420,802,552,0,0,0,1392,960,1774,0,4126
164282080,PRD3,150,220,190,60,90,90,90,141,90,210,141,120,560,240,321,471,1592
164282080,PRD1,626,780,798,542,536,708,879,985,518,1160,1220,1316,2204,1786,2382,3696,10068
164283057,PRD3,90,60,120,228,120,388,210,214,273,292,199,0,270,736,697,491,2194
164283057,PRD1,0,0,60,0,30,132,128,30,60,300,120,280,60,162,218,700,1140
164284015,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164285143,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164286124,PRD2,60,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60
164286124,PRD3,0,0,0,60,0,0,0,30,0,0,0,0,0,60,30,0,90
164286124,PRD1,60,30,150,30,0,0,90,28,60,60,45,90,240,30,178,195,643
164346010,PRD2,34,34,0,34,34,68,68,68,68,0,0,0,68,136,204,0,408
164346010,PRD3,0,0,0,0,120,0,60,60,0,60,60,60,0,120,120,180,420
164346010,PRD1,34,0,34,60,0,0,0,0,0,0,0,0,68,60,0,0,128
164350050,PRD3,30,0,0,0,60,0,0,60,0,0,0,0,30,60,60,0,150
164350050,PRD1,60,30,0,0,30,0,0,0,0,0,0,0,90,30,0,0,120
164362065,PRD2,90,190,130,90,80,60,30,180,210,0,0,0,410,230,420,0,1060
164362065,PRD3,30,0,60,180,90,0,90,90,30,60,60,30,90,270,210,150,720
164362065,PRD1,90,30,120,270,60,150,120,30,330,240,180,270,240,480,480,690,1890
164369085,PRD2,0,180,0,0,0,180,0,180,0,0,0,0,180,180,180,0,540
164371021,PRD2,150,30,150,210,90,180,217,210,210,0,0,0,330,480,637,0,1447
164371021,PRD3,30,30,30,60,60,30,30,90,60,50,30,230,90,150,180,310,730
164371021,PRD1,341,519,186,157,261,280,264,242,254,182,431,190,1046,698,760,803,3307
164372025,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164373030,PRD3,0,0,0,0,20,0,0,0,20,0,0,0,0,20,20,0,40
164373030,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164374028,PRD2,840,494,780,1035,553,780,960,720,735,0,0,0,2114,2368,2415,0,6897
164374028,PRD3,150,210,150,330,300,270,450,120,240,240,60,240,510,900,810,540,2760
164374028,PRD1,1110,638,860,930,570,810,698,750,510,540,510,484,2608,2310,1958,1534,8410
164374150,PRD2,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,20
164374150,PRD1,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,20
164375126,PRD3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,15
164375251,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164378074,PRD1,90,90,75,145,120,30,125,150,67,100,30,95,255,295,342,225,1117
164380150,PRD2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2
164380150,PRD1,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,0,60
164381114,PRD2,130,137,50,195,310,170,20,180,73,0,0,0,317,675,273,0,1265
164381114,PRD3,90,60,0,0,0,0,0,0,20,0,0,0,150,0,20,0,170
164381114,PRD1,288,178,448,194,360,484,270,270,120,180,240,60,914,1038,660,480,3092
164382078,PRD2,30,30,30,30,30,30,0,60,0,0,0,0,90,90,60,0,240
164382078,PRD1,60,30,0,0,0,0,0,0,0,0,0,0,90,0,0,0,90
164383039,PRD2,0,0,0,0,0,0,0,60,0,0,0,0,0,0,60,0,60
164384135,PRD2,328,120,284,120,150,90,115,120,290,0,0,0,732,360,525,0,1617
164384135,PRD3,153,80,60,70,204,180,220,300,100,240,110,150,293,454,620,500,1867
164384135,PRD1,360,454,442,494,390,219,173,328,68,210,90,150,1256,1103,569,450,3378
164385133,PRD3,0,0,0,0,0,80,210,150,60,0,120,120,0,80,420,240,740
164385133,PRD1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,15
164387053,PRD1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,15
164576044,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164580039,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164582003,PRD2,210,160,120,193,180,257,466,314,374,62,0,0,490,630,1154,62,2336
164582003,PRD3,180,180,180,240,60,60,120,120,150,120,120,60,540,360,390,300,1590
164582003,PRD1,210,90,30,270,240,180,180,420,210,240,150,330,330,690,810,720,2550
164583052,PRD2,60,60,60,90,150,30,60,90,90,0,0,0,180,270,240,0,690
164583052,PRD3,90,90,145,80,0,160,190,260,180,60,120,60,325,240,630,240,1435
164583052,PRD1,0,30,120,0,60,30,30,90,60,60,0,90,150,90,180,150,570
172050091,PRD3,0,0,0,0,0,0,0,60,0,0,0,0,0,0,60,0,60
172056134,PRD2,30,150,150,120,60,270,150,244,240,0,0,0,330,450,634,0,1414
172056134,PRD3,30,80,90,30,120,60,30,120,120,270,240,150,200,210,270,660,1340
172056134,PRD1,330,162,260,300,330,240,300,430,390,450,240,384,752,870,1120,1074,3816
172058101,PRD2,60,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60
172060062,PRD2,60,30,50,220,150,30,60,30,0,0,0,0,140,400,90,0,630
172060062,PRD3,0,0,30,0,0,0,0,0,0,0,0,0,30,0,0,0,30
172060062,PRD1,160,120,50,80,190,40,100,60,80,100,120,20,330,310,240,240,1120
172062018,PRD1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,15
172063117,PRD2,0,111,0,141,120,30,150,81,60,0,0,0,111,291,291,0,693
172063117,PRD3,30,30,120,0,0,0,0,0,30,0,0,30,180,0,30,30,240
172063117,PRD1,0,0,30,90,0,0,0,0,0,0,0,0,30,90,0,0,120
172065025,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172067019,PRD2,90,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,90
172067019,PRD3,255,90,120,60,90,90,90,90,90,90,30,0,465,240,270,120,1095
172067019,PRD1,91,92,90,105,60,91,118,148,120,119,149,150,273,256,386,418,1333
172067140,PRD3,0,0,0,0,0,56,0,0,0,0,14,0,0,56,0,14,70
172067140,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172068070,PRD3,0,0,0,0,0,60,0,0,0,0,0,0,0,60,0,0,60
172068183,PRD2,66,80,80,0,30,60,60,90,30,0,0,0,226,90,180,0,496
172068183,PRD3,0,162,0,0,0,0,0,0,0,30,60,0,162,0,0,90,252
172068183,PRD1,0,0,0,0,60,60,0,0,0,30,60,0,0,120,0,90,210
172070121,PRD1,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,40
172071013,PRD3,30,30,30,30,0,30,30,0,60,60,30,30,90,60,90,120,360
172071013,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172071122,PRD2,0,10,20,0,0,0,0,0,0,0,0,0,30,0,0,0,30
172071122,PRD3,80,30,74,94,48,28,0,28,167,145,10,0,184,170,195,155,704
172071122,PRD1,0,0,80,0,0,0,34,24,0,0,0,0,80,0,58,0,138
172072021,PRD2,20,50,15,20,0,30,15,10,0,0,0,0,85,50,25,0,160
172072021,PRD3,90,0,0,20,0,20,175,0,110,10,0,0,90,40,285,10,425
172072021,PRD1,80,95,0,30,0,0,20,0,50,0,48,20,175,30,70,68,343
172072141,PRD1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,30
172073016,PRD2,390,220,370,180,560,290,230,240,490,0,0,0,980,1030,960,0,2970
172073016,PRD3,152,245,362,161,181,236,250,184,302,514,422,300,759,578,736,1236,3309
172073016,PRD1,710,698,1460,1108,996,1078,1114,1268,1682,1498,983,2150,2868,3182,4064,4631,14745
172073250,PRD2,0,0,90,0,0,0,20,0,15,0,0,0,90,0,35,0,125
172073250,PRD3,30,0,30,30,0,0,0,0,0,0,0,0,60,30,0,0,90
172073250,PRD1,0,0,0,0,0,30,0,0,0,0,0,28,0,30,0,28,58
172074111,PRD2,30,150,312,120,270,480,205,330,180,0,0,0,492,870,715,0,2077
172074111,PRD3,530,710,988,593,499,650,570,869,475,657,440,0,2228,1742,1914,1097,6981
172074111,PRD1,400,330,444,240,364,322,540,510,690,330,270,120,1174,926,1740,720,4560
172074242,PRD1,60,0,0,0,0,30,0,0,0,0,0,0,60,30,0,0,90
172075109,PRD3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,10
172075109,PRD1,56,41,40,32,12,52,42,48,21,66,6,46,137,96,111,118,462
172076067,PRD2,30,0,60,45,30,90,30,90,30,0,0,0,90,165,150,0,405
172076067,PRD3,0,0,20,0,0,0,0,0,0,20,0,0,20,0,0,20,40
172076067,PRD1,0,60,90,30,60,60,150,30,44,150,90,30,150,150,224,270,794
172076192,PRD2,240,464,450,495,312,300,540,185,120,0,0,0,1154,1107,845,0,3106
172076192,PRD3,90,150,240,124,150,264,180,214,194,300,364,210,480,538,588,874,2480
172076192,PRD1,762,692,811,681,672,801,771,781,690,1020,810,920,2265,2154,2242,2750,9411
172077009,PRD2,300,240,240,600,270,540,394,242,480,0,0,0,780,1410,1116,0,3306
172077009,PRD3,270,330,270,420,30,240,330,30,330,390,60,240,870,690,690,690,2940
172077009,PRD1,120,360,360,270,60,60,240,480,420,360,240,152,840,390,1140,752,3122
172077142,PRD2,0,60,0,60,0,60,0,0,60,0,0,0,60,120,60,0,240
172077142,PRD3,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,7
172077142,PRD1,60,30,60,88,150,250,150,30,90,30,30,30,150,488,270,90,998
172077273,PRD2,270,210,465,255,240,210,150,90,60,0,0,0,945,705,300,0,1950
172077273,PRD3,120,30,30,90,150,120,60,90,150,60,90,60,180,360,300,210,1050
172077273,PRD1,273,548,226,324,210,300,210,330,210,456,321,240,1047,834,750,1017,3648
172078068,PRD2,180,255,180,180,180,240,370,371,210,0,0,0,615,600,951,0,2166
172078068,PRD3,60,0,0,30,60,0,75,60,120,215,56,150,60,90,255,421,826
172078068,PRD1,330,120,270,120,224,60,90,120,90,240,90,180,720,404,300,510,1934
172079224,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172080018,PRD2,0,30,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30
172080018,PRD1,4,0,0,0,0,0,0,0,0,0,0,60,4,0,0,60,64
172080282,PRD2,0,0,24,0,0,0,0,0,0,0,0,0,24,0,0,0,24
172080282,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172081080,PRD2,848,871,556,664,576,517,360,444,350,60,0,0,2275,1757,1154,60,5246
172081080,PRD3,180,610,414,340,330,540,420,660,360,410,480,210,1204,1210,1440,1100,4954
172081080,PRD1,902,1248,518,1018,464,898,1044,610,975,840,752,730,2668,2380,2629,2322,9999
172081211,PRD2,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,0,30
172081338,PRD1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,100
172082106,PRD2,0,0,450,0,0,0,0,120,0,0,0,0,450,0,120,0,570
172082106,PRD3,0,180,0,0,120,0,120,0,0,0,0,0,180,120,120,0,420
172082106,PRD1,660,650,1020,310,850,730,930,700,210,1460,120,560,2330,1890,1840,2140,8200
172082227,PRD2,164,178,184,308,372,124,150,90,30,0,0,0,526,804,270,0,1600
172082227,PRD3,360,450,720,600,540,510,720,390,330,270,120,120,1530,1650,1440,510,5130
172082227,PRD1,480,540,390,750,570,810,810,300,480,300,300,370,1410,2130,1590,970,6100
172083026,PRD2,634,365,312,248,332,522,150,300,240,0,0,0,1311,1102,690,0,3103
172083026,PRD3,526,586,766,394,518,758,552,450,630,706,384,360,1878,1670,1632,1450,6630
172083026,PRD1,1074,1052,954,932,776,758,948,878,360,702,488,664,3080,2466,2186,1854,9586
172083169,PRD3,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,0,30
172083169,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172083308,PRD2,343,461,238,429,296,546,480,548,367,15,0,0,1042,1271,1395,15,3723
172083308,PRD3,274,81,90,30,90,120,214,60,90,201,141,111,445,240,364,453,1502
172083308,PRD1,586,786,628,565,397,424,330,454,844,739,570,274,2000,1386,1628,1583,6597
172085056,PRD2,0,30,30,60,60,70,30,60,30,0,0,0,60,190,120,0,370
172085056,PRD1,0,60,60,60,0,0,300,0,0,90,30,210,120,60,300,330,810
172085193,PRD2,150,120,240,150,30,90,150,90,0,0,0,0,510,270,240,0,1020
172085193,PRD3,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,30
172085193,PRD1,60,60,60,210,90,90,90,90,90,195,120,60,180,390,270,375,1215
172085328,PRD2,490,510,500,780,285,710,710,695,330,0,0,0,1500,1775,1735,0,5010
172085328,PRD3,0,90,90,0,60,30,150,150,180,440,420,240,180,90,480,1100,1850
172085328,PRD1,300,210,300,155,321,298,473,284,120,210,390,120,810,774,877,720,3181
172086169,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172087013,PRD2,0,0,0,0,0,0,30,0,60,0,0,0,0,0,90,0,90
172087013,PRD3,0,0,0,0,0,0,0,0,0,0,44,60,0,0,0,104,104
172087013,PRD1,0,30,30,30,30,30,30,24,0,0,0,0,60,90,54,0,204
172087223,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180346038,PRD1,0,60,0,30,0,30,30,0,0,0,0,0,60,60,30,0,150
180351048,PRD1,0,0,60,0,60,0,60,0,90,0,0,0,60,60,150,0,270
180354054,PRD3,0,0,0,0,0,0,0,30,60,30,30,30,0,0,90,90,180
180354054,PRD1,60,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60
180356096,PRD2,738,778,634,613,602,406,380,536,415,0,0,0,2150,1621,1331,0,5102
180356096,PRD3,240,90,122,152,294,362,30,60,90,90,60,0,452,808,180,150,1590
180356096,PRD1,1580,654,1153,978,1046,986,539,512,698,287,292,350,3387,3010,1749,929,9075
180364088,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180366120,PRD2,0,0,60,0,0,0,60,0,60,0,0,0,60,0,120,0,180
180366120,PRD1,0,0,0,0,0,0,300,120,120,150,0,0,0,0,540,150,690
180369105,PRD3,0,0,0,60,0,0,0,0,0,0,0,0,0,60,0,0,60
180369105,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180372062,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180373130,PRD2,0,0,0,0,75,0,0,0,0,0,0,0,0,75,0,0,75
180373130,PRD3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,15
180373130,PRD1,0,30,0,0,15,0,0,0,30,315,120,255,30,15,30,690,765
180375046,PRD1,0,0,0,0,0,0,0,28,64,30,0,43,0,0,92,73,165
180375168,PRD2,0,90,30,40,25,0,0,0,0,0,0,0,120,65,0,0,185
180375168,PRD3,0,0,15,0,0,30,0,30,0,0,0,0,15,30,30,0,75
180375168,PRD1,0,0,0,0,0,15,0,0,60,0,0,15,0,15,60,15,90
180376133,PRD2,180,180,150,210,150,180,120,40,60,0,0,0,510,540,220,0,1270
180376133,PRD3,270,90,210,390,330,360,360,270,450,450,420,230,570,1080,1080,1100,3830
180376133,PRD1,1020,1110,1170,1360,950,1200,910,840,1053,1020,783,690,3300,3510,2803,2493,12106
180377090,PRD2,0,0,0,0,0,0,0,55,30,0,0,0,0,0,85,0,85
180377090,PRD1,0,0,0,0,0,0,44,60,168,0,0,30,0,0,272,30,302
180378023,PRD2,95,120,150,120,85,90,159,289,113,0,0,0,365,295,561,0,1221
180378023,PRD3,0,0,31,31,31,31,0,31,31,90,123,90,31,93,62,303,489
180378023,PRD1,62,0,30,0,30,0,0,0,60,172,90,120,92,30,60,382,564
180378157,PRD2,0,0,0,20,0,35,20,0,10,0,0,0,0,55,30,0,85
180378157,PRD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180378157,PRD1,0,0,60,0,0,0,0,0,0,0,0,60,60,0,0,60,120
180379088,PRD2,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,5
180379088,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180380033,PRD2,30,60,0,90,60,60,30,0,91,0,0,0,90,210,121,0,421
180380033,PRD3,30,0,30,0,0,20,20,0,0,0,0,0,60,20,20,0,100
180380033,PRD1,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60,60
180380168,PRD2,120,20,100,0,120,35,0,81,120,0,0,0,240,155,201,0,596
180380168,PRD3,0,0,0,0,0,0,0,40,60,0,0,0,0,0,100,0,100
180382026,PRD2,0,40,30,85,0,0,10,0,30,0,0,0,70,85,40,0,195
180382026,PRD1,0,25,0,0,0,0,25,0,0,25,0,25,25,0,25,50,100
180383097,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180384027,PRD2,122,260,31,121,191,91,61,93,220,0,0,0,413,403,374,0,1190
180384027,PRD3,0,30,0,0,0,0,0,0,0,31,31,62,30,0,0,124,154
180384027,PRD1,265,365,167,133,195,164,229,342,317,523,431,450,797,492,888,1404,3581
180385123,PRD2,347,211,670,194,121,413,227,351,45,0,0,0,1228,728,623,0,2579
180385123,PRD3,240,90,220,150,210,60,180,180,90,160,90,180,550,420,450,430,1850
180385123,PRD1,480,1046,240,474,402,60,360,600,0,536,732,300,1766,936,960,1568,5230
180386095,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180387101,PRD2,120,60,30,450,420,60,60,90,90,0,0,0,210,930,240,0,1380
180387101,PRD3,0,60,0,0,60,0,0,0,180,0,0,180,60,60,180,180,480
180387101,PRD1,0,0,0,330,0,0,0,300,240,674,210,390,0,330,540,1274,2144
190255060,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190256063,PRD2,30,360,188,248,140,330,180,260,120,0,0,0,578,718,560,0,1856
190256063,PRD3,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,30
190256063,PRD1,180,180,120,120,120,210,120,0,200,120,60,120,480,450,320,300,1550
190257064,PRD2,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30
190257064,PRD3,0,0,120,0,0,0,0,30,0,0,0,0,120,0,30,0,150
190257064,PRD1,0,30,0,0,0,0,0,0,30,0,30,0,30,0,30,30,90
190261013,PRD3,14,0,20,0,0,0,0,0,0,0,0,0,34,0,0,0,34
190261013,PRD1,0,0,0,0,0,0,0,0,60,60,0,24,0,0,60,84,144
190265076,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190270006,PRD2,120,60,150,150,210,60,90,180,60,0,0,0,330,420,330,0,1080
190270006,PRD3,90,60,180,60,90,180,240,60,120,210,270,300,330,330,420,780,1860
190270006,PRD1,120,180,240,180,210,180,180,120,150,210,180,90,540,570,450,480,2040
190270123,PRD2,0,0,0,30,0,0,0,0,60,0,0,0,0,30,60,0,90
190270123,PRD3,300,300,270,270,334,90,138,120,60,120,120,0,870,694,318,240,2122
190270123,PRD1,218,30,0,0,0,20,170,150,120,30,60,240,248,20,440,330,1038
190271124,PRD3,0,0,0,0,0,0,0,30,110,30,30,0,0,0,140,60,200
190272104,PRD2,30,30,60,60,150,0,0,120,0,0,0,0,120,210,120,0,450
190272104,PRD3,240,0,0,150,15,30,105,30,15,210,15,0,240,195,150,225,810
190272104,PRD1,180,150,540,150,80,160,150,351,564,330,390,394,870,390,1065,1114,3439
190273092,PRD2,225,150,122,90,135,210,330,215,60,0,0,0,497,435,605,0,1537
190273092,PRD3,531,301,300,330,240,272,120,310,162,332,242,151,1132,842,592,725,3291
190273092,PRD1,130,157,88,370,338,127,30,120,164,291,200,360,375,835,314,851,2375
190274076,PRD2,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,30
190274076,PRD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190274076,PRD1,0,0,120,0,0,0,60,60,0,480,0,0,120,0,120,480,720
190274192,PRD3,210,90,90,90,30,30,0,30,30,0,0,0,390,150,60,0,600
190274192,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190276120,PRD2,240,480,480,210,210,240,270,386,270,0,0,0,1200,660,926,0,2786
190276120,PRD3,90,180,150,180,150,180,150,120,180,90,60,30,420,510,450,180,1560
190276120,PRD1,480,390,490,770,620,660,360,630,360,560,450,490,1360,2050,1350,1500,6260
190277057,PRD2,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,0,30
190277057,PRD1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,8
190278006,PRD2,480,167,213,336,153,153,243,213,123,0,0,0,860,642,579,0,2081
190278006,PRD3,118,150,150,150,150,95,121,120,180,120,120,0,418,395,421,240,1474
